zone,year,population,water_supply_mgd,water_demand_mgd,groundwater_extraction_mgd,groundwater_recharge_mgd,energy_consumption_mu,solar_capacity_mw,renewable_share_percent,waste_generated_tpd,waste_processed_tpd,landfill_dependency_percent,green_space_sqkm,tree_cover_percent,built_up_density_percent,ghg_emissions_mtco2,transport_emissions_mtco2,waste_emissions_mtco2,sustainability_score
North-East,1874,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,25.65,44.52,20.0,0.5,0.06,0.02,59.85
North-East,1875,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,25.52,44.26,20.0,0.5,0.06,0.02,59.85
North-East,1876,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,25.39,44.01,20.0,0.5,0.06,0.02,59.85
North-East,1877,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,25.26,43.75,20.0,0.5,0.06,0.02,59.85
North-East,1878,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,25.14,43.5,20.0,0.5,0.06,0.02,59.85
North-East,1879,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,25.01,43.24,20.0,0.5,0.06,0.02,59.85
North-East,1880,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,24.88,42.99,20.0,0.5,0.06,0.02,59.85
North-East,1881,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,24.76,42.73,20.0,0.5,0.06,0.02,59.85
North-East,1882,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,24.63,42.47,20.0,0.5,0.06,0.02,59.85
North-East,1883,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,24.5,42.22,20.0,0.5,0.06,0.02,59.85
North-East,1884,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,24.37,41.96,20.0,0.5,0.06,0.02,59.85
North-East,1885,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,24.25,41.71,20.0,0.5,0.06,0.02,59.85
North-East,1886,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,24.12,41.45,20.0,0.5,0.06,0.02,59.85
North-East,1887,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,23.99,41.2,20.0,0.5,0.06,0.02,59.85
North-East,1888,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,23.87,40.94,20.0,0.5,0.06,0.02,59.85
North-East,1889,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,23.74,40.69,20.0,0.5,0.06,0.02,59.85
North-East,1890,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,23.61,40.43,20.0,0.5,0.06,0.02,59.85
North-East,1891,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,23.49,40.18,20.0,0.5,0.06,0.02,59.85
North-East,1892,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,23.36,39.92,20.0,0.5,0.06,0.02,59.85
North-East,1893,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,23.23,39.67,20.0,0.5,0.06,0.02,59.85
North-East,1894,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,23.1,39.41,20.0,0.5,0.06,0.02,59.85
North-East,1895,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,22.98,39.16,20.0,0.5,0.06,0.02,59.85
North-East,1896,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,22.85,38.9,20.0,0.5,0.06,0.02,59.85
North-East,1897,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,22.72,38.65,20.0,0.5,0.06,0.02,59.85
North-East,1898,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,22.6,38.39,20.0,0.5,0.06,0.02,59.85
North-East,1899,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,22.47,38.14,20.0,0.5,0.06,0.02,59.85
North-East,1900,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,22.34,37.88,20.0,0.5,0.06,0.02,59.85
North-East,1901,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,22.21,37.63,20.0,0.5,0.06,0.02,59.85
North-East,1902,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,22.09,37.37,20.0,0.5,0.06,0.02,59.85
North-East,1903,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,21.96,37.12,20.0,0.5,0.06,0.02,59.85
North-East,1904,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,21.83,36.86,20.0,0.5,0.06,0.02,59.85
North-East,1905,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,21.71,36.61,20.0,0.5,0.06,0.02,59.85
North-East,1906,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,21.58,36.35,20.0,0.5,0.06,0.02,59.85
North-East,1907,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,21.45,36.1,20.0,0.5,0.06,0.02,59.85
North-East,1908,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,21.32,35.84,20.0,0.5,0.06,0.02,59.85
North-East,1909,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,21.2,35.59,20.0,0.5,0.06,0.02,59.85
North-East,1910,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,21.07,35.33,20.0,0.5,0.06,0.02,59.85
North-East,1911,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,20.94,35.08,20.0,0.5,0.06,0.02,59.85
North-East,1912,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,20.82,34.82,20.0,0.5,0.06,0.02,59.85
North-East,1913,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,20.69,34.57,20.0,0.5,0.06,0.02,59.85
North-East,1914,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,20.56,34.31,20.0,0.5,0.06,0.02,59.85
North-East,1915,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,20.43,34.06,20.0,0.5,0.06,0.02,59.85
North-East,1916,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,20.31,33.8,20.0,0.5,0.06,0.02,59.85
North-East,1917,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,20.18,33.55,20.0,0.5,0.06,0.02,59.85
North-East,1918,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,20.05,33.29,20.0,0.5,0.06,0.02,59.85
North-East,1919,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,19.93,33.04,20.0,0.5,0.06,0.02,59.85
North-East,1920,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,19.8,32.78,20.0,0.5,0.06,0.02,59.85
North-East,1921,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,19.67,32.53,20.0,0.5,0.06,0.02,59.85
North-East,1922,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,19.54,32.27,20.0,0.5,0.06,0.02,59.85
North-East,1923,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,19.42,32.02,20.0,0.5,0.06,0.02,59.85
North-East,1924,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,19.29,31.76,20.0,0.5,0.06,0.02,59.85
North-East,1925,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,19.16,31.51,20.0,0.5,0.06,0.02,59.85
North-East,1926,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,19.04,31.25,20.0,0.5,0.06,0.02,59.85
North-East,1927,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,18.91,31.0,20.0,0.5,0.06,0.02,59.85
North-East,1928,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,18.78,30.74,20.0,0.5,0.06,0.02,59.85
North-East,1929,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,18.65,30.49,20.0,0.5,0.06,0.02,59.85
North-East,1930,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,18.53,30.23,20.0,0.5,0.06,0.02,59.85
North-East,1931,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,18.4,29.97,20.0,0.5,0.06,0.02,59.85
North-East,1932,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,18.27,29.72,20.0,0.5,0.06,0.02,59.85
North-East,1933,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,18.15,29.46,20.0,0.5,0.06,0.02,59.85
North-East,1934,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,18.02,29.21,20.0,0.5,0.06,0.02,59.85
North-East,1935,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,17.89,28.95,20.0,0.5,0.06,0.02,59.85
North-East,1936,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,17.77,28.7,20.0,0.5,0.06,0.02,59.85
North-East,1937,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,17.64,28.44,20.0,0.5,0.06,0.02,59.85
North-East,1938,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,17.51,28.19,20.0,0.5,0.06,0.02,59.85
North-East,1939,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,17.38,27.93,20.0,0.5,0.06,0.02,59.74
North-East,1940,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,17.26,27.68,20.0,0.5,0.06,0.02,59.56
North-East,1941,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,17.13,27.42,20.0,0.5,0.06,0.02,59.39
North-East,1942,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,17.0,27.17,20.0,0.5,0.06,0.02,59.21
North-East,1943,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.88,26.91,20.0,0.5,0.06,0.02,59.03
North-East,1944,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.75,26.66,20.0,0.5,0.06,0.02,58.86
North-East,1945,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.62,26.4,20.0,0.5,0.06,0.02,58.68
North-East,1946,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.49,26.15,20.0,0.5,0.06,0.02,58.51
North-East,1947,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.37,25.89,20.0,0.5,0.06,0.02,58.33
North-East,1948,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.24,25.64,20.0,0.5,0.06,0.02,58.15
North-East,1949,300000,16.0,16.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.11,25.38,20.36,0.5,0.06,0.02,57.98
North-East,1950,300000,17.0,17.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.99,25.13,21.33,0.5,0.06,0.02,57.8
North-East,1951,300000,18.0,18.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.86,24.87,22.31,0.5,0.06,0.02,57.63
North-East,1952,300000,19.0,19.6,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.73,24.62,23.29,0.5,0.06,0.02,57.45
North-East,1953,300000,20.0,20.6,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.6,24.36,24.27,0.5,0.06,0.02,57.27
North-East,1954,300000,21.0,21.6,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.48,24.11,25.25,0.5,0.06,0.02,57.1
North-East,1955,300000,22.0,22.7,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.35,23.85,26.23,0.5,0.06,0.02,56.92
North-East,1956,300000,23.0,23.7,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.22,23.6,27.21,0.5,0.06,0.02,56.75
North-East,1957,300000,24.0,24.7,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.1,23.34,28.19,0.5,0.06,0.02,56.57
North-East,1958,300000,25.0,25.8,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.97,23.09,29.17,0.5,0.06,0.02,56.4
North-East,1959,300000,26.0,26.8,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.84,22.83,30.15,0.5,0.06,0.02,56.22
North-East,1960,350000,27.0,27.8,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,13.65,20.55,31.21,0.6,0.08,0.144,54.88
North-East,1961,350000,28.0,28.8,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,13.54,20.33,32.19,0.6,0.08,0.144,54.73
North-East,1962,350000,29.0,29.9,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,13.43,20.12,33.17,0.6,0.08,0.144,54.58
North-East,1963,350000,30.0,30.9,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,13.32,19.9,34.15,0.6,0.08,0.144,54.43
North-East,1964,350000,31.0,31.9,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,13.22,19.68,35.12,0.6,0.08,0.144,54.28
North-East,1965,350000,32.0,33.0,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,13.11,19.46,36.1,0.6,0.08,0.144,54.13
North-East,1966,350000,33.0,34.0,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,13.0,19.24,37.08,0.6,0.08,0.144,53.98
North-East,1967,350000,34.0,35.0,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,12.9,19.02,38.06,0.6,0.08,0.144,53.83
North-East,1968,350000,35.0,36.0,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,12.79,18.8,39.04,0.6,0.08,0.144,53.67
North-East,1969,350000,36.0,37.1,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,12.68,18.59,40.01,0.6,0.08,0.144,53.52
North-East,1970,350000,37.0,38.1,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,12.57,18.37,40.99,0.6,0.08,0.144,53.37
North-East,1971,350000,38.0,39.1,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,12.47,18.15,41.97,0.6,0.08,0.144,53.22
North-East,1972,350000,39.0,40.2,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,12.36,17.93,42.95,0.6,0.08,0.144,53.07
North-East,1973,350000,40.0,41.2,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,12.25,17.71,43.93,0.6,0.08,0.144,52.92
North-East,1974,350000,41.0,42.2,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,12.14,17.49,44.9,0.6,0.08,0.144,52.77
North-East,1975,350000,42.0,43.3,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,12.04,17.27,45.88,0.6,0.08,0.144,52.62
North-East,1976,350000,43.0,44.3,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,11.93,17.05,46.86,0.6,0.08,0.144,52.47
North-East,1977,350000,44.0,45.3,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,11.82,16.84,47.84,0.6,0.08,0.144,52.32
North-East,1978,350000,45.0,46.3,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,11.71,16.62,48.82,0.6,0.08,0.144,52.17
North-East,1979,350000,46.0,47.4,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,11.61,16.4,49.79,0.6,0.08,0.144,52.02
North-East,1980,350000,47.0,48.4,2.0,1.0,250.0,1.0,0.2,80.0,6.4,90.0,11.5,16.18,50.77,0.6,0.08,0.144,51.87
North-East,1981,350000,48.0,49.4,2.0,1.2,250.0,1.0,0.2,80.0,6.4,90.0,11.39,15.96,51.75,0.6,0.08,0.144,51.72
North-East,1982,350000,49.0,50.5,2.0,1.7,250.0,1.0,0.2,80.0,6.4,90.0,11.28,15.74,52.73,0.6,0.08,0.144,51.57
North-East,1983,350000,50.0,51.5,2.0,2.0,250.0,1.0,0.2,80.0,6.4,90.0,11.18,15.52,53.71,0.6,0.08,0.144,51.42
North-East,1984,350000,51.0,52.5,2.0,2.0,250.0,1.0,0.2,80.0,6.4,90.0,11.07,15.31,54.68,0.6,0.08,0.144,51.27
North-East,1985,350000,52.0,53.6,2.0,2.0,250.0,1.0,0.2,80.0,6.4,90.0,10.96,15.09,55.66,0.6,0.08,0.144,51.12
North-East,1986,350000,53.0,54.6,2.0,2.0,250.0,1.0,0.2,80.0,6.4,90.0,10.85,14.87,56.64,0.6,0.08,0.144,50.97
North-East,1987,350000,54.0,55.6,2.0,2.0,250.0,1.0,0.2,80.0,26.6,66.76,10.75,14.65,57.62,0.6,0.08,0.144,55.86
North-East,1988,350000,55.0,56.6,2.0,2.0,250.0,1.0,0.2,80.0,26.6,66.76,10.64,14.43,58.6,0.6,0.08,0.144,55.71
North-East,1989,380000,56.0,57.7,2.0,2.0,250.0,1.0,0.2,120.0,39.9,66.76,10.53,14.21,59.57,0.6,0.08,0.144,55.56
North-East,1990,480000,57.0,58.7,2.0,2.0,250.0,1.0,0.2,170.0,56.5,66.76,10.42,13.99,60.55,0.6,0.08,0.144,55.41
North-East,1991,580000,58.0,59.7,2.0,2.0,250.0,1.0,0.2,220.0,73.9,66.41,10.39,13.89,61.53,0.6,0.08,0.144,55.41
North-East,1992,680000,59.0,60.8,2.0,2.0,380.0,1.0,0.2,270.0,90.2,66.6,10.24,13.61,62.51,0.6,0.08,0.144,55.18
North-East,1993,780000,60.0,61.8,2.0,2.0,520.0,1.0,0.2,320.0,110.2,65.56,10.34,13.72,63.49,0.6,0.08,0.144,55.47
North-East,1994,880000,61.0,62.8,5.0,4.9,660.0,1.0,0.2,370.0,131.0,64.6,10.42,13.8,64.46,0.6,0.08,0.144,55.73
North-East,1995,980000,62.0,63.9,8.0,7.8,800.0,1.0,0.2,420.0,145.1,65.45,10.14,13.31,65.44,0.6,0.08,0.144,55.21
North-East,1996,1080000,63.0,64.9,11.0,8.6,940.0,1.0,0.2,470.0,157.7,66.45,9.84,12.78,66.42,0.6,0.1,0.144,54.64
North-East,1997,1180000,64.0,65.9,14.0,9.1,1080.0,1.0,0.2,520.0,172.7,66.8,9.66,12.45,67.4,0.859,0.201,0.206,53.93
North-East,1998,1280000,65.0,66.9,17.0,9.6,1220.0,1.0,0.2,570.0,192.8,66.18,9.67,12.41,68.37,1.16,0.296,0.278,53.56
North-East,1999,1380000,66.0,68.0,20.0,10.1,1360.0,1.0,0.2,620.0,210.2,66.1,9.58,12.22,69.35,1.428,0.383,0.343,53.02
North-East,2000,1480000,67.0,69.0,23.0,10.6,1500.0,1.0,0.2,670.0,217.8,67.49,9.21,11.6,70.33,1.748,0.483,0.419,51.8
North-East,2001,1580000,68.0,70.0,26.0,11.1,1640.0,1.0,0.2,720.0,230.8,67.95,9.03,11.26,71.31,2.069,0.582,0.497,50.97
North-East,2002,1680000,69.0,71.1,29.0,11.6,1780.0,1.0,0.2,770.0,243.2,68.41,8.84,10.92,72.29,2.348,0.672,0.564,50.2
North-East,2003,1780000,70.0,74.0,32.0,12.1,1920.0,1.0,0.2,820.0,258.1,68.53,8.71,10.68,73.26,2.751,0.792,0.66,48.75
North-East,2004,1880000,71.0,81.0,35.0,12.6,2060.0,1.0,0.2,870.0,270.5,68.91,8.54,10.36,74.24,3.16,0.914,0.758,46.07
North-East,2005,1980000,72.0,88.0,38.0,13.1,2200.0,1.0,0.2,920.0,277.1,69.88,8.27,9.91,75.22,3.492,1.018,0.797,43.58
North-East,2006,2080000,73.0,95.0,41.0,13.6,2340.0,1.0,0.2,970.0,291.8,69.91,8.17,9.7,76.2,3.748,1.101,0.797,41.78
North-East,2007,2180000,74.0,102.0,44.0,14.0,2480.0,1.0,0.2,1020.0,312.0,69.41,8.15,9.62,77.18,4.198,1.234,0.828,40.04
North-East,2008,2280000,75.0,109.0,47.0,14.5,2620.0,1.0,0.2,1070.0,325.6,69.57,8.02,9.38,78.15,4.645,1.367,0.856,38.21
North-East,2009,2380000,76.0,116.0,50.0,15.0,2760.0,1.0,0.2,1120.0,337.8,69.84,7.88,9.11,79.13,4.73,1.406,0.834,37.01
North-East,2010,2480000,77.0,123.0,53.0,15.5,2900.0,1.0,0.2,1170.0,337.1,71.19,7.56,8.59,80.11,5.094,1.517,0.851,35.07
North-East,2011,2580000,78.0,130.0,56.0,16.0,3040.0,1.3,0.2,1220.0,344.0,71.8,7.36,8.26,81.09,5.285,1.583,0.846,33.76
North-East,2012,2680000,79.0,137.0,59.0,16.5,3180.0,2.6,0.2,1270.0,361.0,71.57,7.3,8.12,82.07,5.633,1.69,0.861,32.58
North-East,2013,2780000,80.0,144.0,62.0,17.0,3320.0,3.3,0.2,1320.0,350.4,73.46,6.91,7.52,83.04,5.947,1.788,0.872,30.75
North-East,2014,2880000,81.0,151.0,65.0,17.5,3460.0,3.7,0.2,1370.0,341.5,75.08,6.57,6.99,84.02,6.291,1.894,0.886,29.03
North-East,2015,2980000,82.0,158.0,68.0,18.0,3600.0,8.0,0.2,1420.0,426.0,70.0,7.2,7.8,85.0,6.2,2.0,0.9,38.0
North-East,2016,3080000,83.0,165.0,71.0,18.0,3740.0,9.0,0.3,1470.0,441.0,70.0,7.1,7.6,86.0,6.5,2.1,0.9,36.0
North-East,2017,3180000,84.0,172.0,74.0,19.0,3880.0,10.0,0.3,1520.0,456.0,70.0,7.0,7.4,87.0,6.8,2.2,0.9,34.0
North-East,2018,3280000,85.0,179.0,77.0,19.0,4020.0,11.0,0.3,1570.0,471.0,70.0,6.9,7.2,88.0,7.1,2.3,0.9,32.0
North-East,2019,3380000,86.0,186.0,80.0,20.0,4160.0,12.0,0.3,1620.0,486.0,70.0,6.8,7.0,89.0,7.4,2.4,0.9,30.0
North-East,2020,3480000,87.0,193.0,83.0,20.0,4300.0,13.0,0.3,1670.0,501.0,70.0,6.7,6.8,90.0,7.7,2.5,0.9,28.0
North-East,2021,3580000,88.0,200.0,86.0,21.0,4440.0,14.0,0.3,1720.0,516.0,70.0,6.6,6.6,91.0,8.0,2.6,0.9,26.0
North-East,2022,3680000,89.0,207.0,89.0,21.0,4580.0,15.0,0.4,1770.0,531.0,70.0,6.5,6.4,92.0,8.3,2.7,1.0,24.0
North-East,2023,3780000,90.0,214.0,92.0,22.0,4720.0,17.0,0.4,1820.0,546.0,70.0,6.4,6.2,93.0,8.6,2.8,1.0,22.0
North-East,2024,3880000,91.0,221.0,95.0,22.0,4860.0,19.0,0.4,1870.0,561.0,70.0,6.3,6.0,94.0,8.9,2.9,1.0,20.0
North-East,2025,3980000,92.0,228.0,98.0,23.0,5000.0,21.0,0.5,1920.0,576.0,70.0,6.2,5.8,95.0,9.2,3.0,1.0,18.0
North-East,2026,4080000,93.0,235.0,101.0,23.0,5140.0,23.0,0.5,1970.0,591.0,70.0,6.1,5.6,96.0,9.5,3.1,1.0,16.0
North-East,2027,4180000,94.0,242.0,104.0,24.0,5280.0,25.0,0.5,2020.0,606.0,70.0,6.0,5.4,97.0,9.8,3.2,1.0,14.0
North-East,2028,4280000,95.0,249.0,107.0,24.0,5420.0,27.0,0.5,2070.0,621.0,70.0,5.9,5.2,98.0,10.1,3.3,1.0,12.0
North-East,2029,4380000,96.0,256.0,110.0,25.0,5560.0,29.0,0.6,2120.0,636.0,70.0,5.8,5.0,99.0,10.4,3.4,1.0,10.0
North-East,2030,4480000,97.0,263.0,113.0,25.0,5700.0,32.0,0.6,2170.0,651.0,70.0,5.7,4.8,99.0,10.7,3.5,1.1,8.0
North-West,1800,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1801,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1802,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1803,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1804,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1805,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1806,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1807,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1808,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1809,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1810,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1811,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1812,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1813,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1814,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1815,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1816,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
North-West,1817,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,1.0,3.5,20.0,0.5,0.06,0.02,42.13
